experiment_id,subject_id,species,tissue,group,time_of_day,body_mass_g,lean_mass_g,fat_mass_g,energy_expenditure_kcal_hr,food_intake_kcal_hr,water_intake_ml_hr,vo2_ml_hr,vco2_ml_hr,rer,locomotor_activity_beam_breaks_hr,pedestrian_locomotion_m_hr,body_temperature_c,distance_in_cage_m_hr,energy_balance_kcal_hr,experiment_start_time,experiment_end_time,experiment_duration_hr,diet_name,diet_kcal_g,age,strain,genetic_background,sex,ambient_temperature_c,quality_score,system,pmid,location,treatment,investigator,total_food_kcal,total_water_ml,total_pedestrian_locomotion_m,total_distance_in_cage_m,wheel_counts,avg_daily_food_intake_kcal_period,avg_daily_water_intake_ml_period,avg_daily_energy_expenditure_kcal_period,avg_daily_energy_balance_kcal_period,avg_daily_pedestrian_locomotion_m_period,avg_daily_distance_in_cage_m_period,litter,bedding,ee_calculation_method,enrichment
churchill_2024,DO-20-1122_Y3,Mouse,Whole Body,Y3_20,Light,34.883265,NA,NA,0.46537309,0.148643153,0.473514246,96.35085833,78.12377958,0.800097792,46.88888902,10.66333335,NA,104.2789385,-0.316729938,6/24/2019,6/30/2019,80,LabDiet 5008 3.47kcal/g,3.47,114,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,20,Gary A. Churchill,11.89145222,37.8811397,853.0666676,8342.315084,NA,3.567435672,11.36434191,11.16895416,-7.601518512,255.9200004,2502.694524,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-20-1122_Y3,Mouse,Whole Body,Y3_20,Dark,34.883265,NA,NA,0.486050174,0.086790483,0.379645115,100.7643077,81.32166187,0.797893927,86.53819481,18.49729167,NA,155.421203,-0.39925969,6/24/2019,6/30/2019,80,LabDiet 5008 3.47kcal/g,3.47,114,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,20,Gary A. Churchill,6.943238677,30.37160923,1479.783334,12433.69624,NA,2.082971592,9.111482769,11.66520418,-9.58223256,443.9350001,3730.108872,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-20-1122_Y3,Mouse,Whole Body,Y3_20,Full day,34.883265,NA,NA,0.479579267,0.105272932,0.446686237,99.24899656,80.77668927,0.802924375,66.82812527,15.37187503,NA,130.4779302,-0.374306335,6/24/2019,6/30/2019,160,LabDiet 5008 3.47kcal/g,3.47,114,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,20,Gary A. Churchill,16.84366919,71.46979797,2459.500004,20876.46883,NA,2.526550368,10.7204697,11.50990241,-8.98335204,368.9250007,3131.470325,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3105_Y1,Mouse,Whole Body,Y1_1D,Light,34.90720652,NA,NA,0.444889597,1.20654782,0.40919166,92.68502083,71.987345,0.774876632,109.5555555,5.503826658,NA,115.1875,0.761658223,6/19/2017,6/25/2017,80.5,LabDiet 5008 3.47kcal/g,3.47,12,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,97.12709949,32.93992864,443.058046,9272.593751,NA,28.95714768,9.820599843,10.67735033,18.27979735,132.0918398,2764.5,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3105_Y1,Mouse,Whole Body,Y1_1D,Dark,34.90720652,NA,NA,0.580775868,3.856300158,1.144825671,119.6426187,102.1077321,0.832212885,213.350694,29.66965856,NA,260.5243052,3.27552429,6/19/2017,6/25/2017,80.5,LabDiet 5008 3.47kcal/g,3.47,12,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,310.4321627,92.15846655,2388.407514,20972.20657,NA,92.55120379,27.47581611,13.93862083,78.61258296,712.0718054,6252.583325,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3105_Y1,Mouse,Whole Body,Y1_1D,Full day,34.90720652,NA,NA,0.51266834,2.546310066,0.775404132,106.9417052,86.20970865,0.812089076,157.9739579,17.86819577,NA,184.8680552,2.033641726,6/19/2017,6/25/2017,161,LabDiet 5008 3.47kcal/g,3.47,12,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,409.9559206,124.8400652,2876.779519,29763.75689,NA,61.11144158,18.60969916,12.30404016,48.80740142,428.8366985,4436.833325,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-AL-0130_Y2,Mouse,Whole Body,Y2_AL,Light,34.92505377,NA,NA,0.46435591,1.95447517,0.27029153,96.458,77.10848471,0.790825854,56.40972247,9.534666678,NA,71.73587755,1.49011926,7/23/2018,7/29/2018,79.5,LabDiet 5008 3.47kcal/g,3.47,55,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,AL,Gary A. Churchill,155.380776,21.48817665,758.0060009,5703.002266,NA,46.90740408,6.486996725,11.14454184,35.76286224,228.8320003,1721.661061,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-AL-0130_Y2,Mouse,Whole Body,Y2_AL,Dark,34.92505377,NA,NA,0.580942319,5.292323957,1.228857882,118.0473,104.6274692,0.888643392,161.4201398,26.41989589,NA,203.8645795,4.711381638,7/23/2018,7/29/2018,79.5,LabDiet 5008 3.47kcal/g,3.47,55,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,AL,Gary A. Churchill,420.7397546,97.69420162,2100.381723,16207.23407,NA,127.015775,29.49258917,13.94261566,113.0731593,634.0775014,4892.749908,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-AL-0130_Y2,Mouse,Whole Body,Y2_AL,Full day,34.92505377,NA,NA,0.527201894,3.431462492,0.782622586,107.6439729,92.87333646,0.845857974,110.6753478,18.10965628,NA,141.8645559,2.904260598,7/23/2018,7/29/2018,159,LabDiet 5008 3.47kcal/g,3.47,55,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,AL,Gary A. Churchill,545.6025363,124.4369912,2879.435349,22556.46439,NA,82.35509981,18.78294207,12.65284546,69.70225435,434.6317507,3404.749342,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3037_Y3,Mouse,Whole Body,Y3_1D,Light,34.92962329,NA,NA,0.440504632,0,0.0824348,90.66786667,79.12758791,0.835057986,0,0,NA,0,-0.440504632,7/16/2018,7/22/2018,80.5,LabDiet 5008 3.47kcal/g,3.47,110,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,0,6.636001406,0,0,NA,0,1.978435202,10.57211117,-10.57211117,0,0,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3037_Y3,Mouse,Whole Body,Y3_1D,Dark,34.92962329,NA,NA,0.466012069,3.74E-242,0.112646562,95.4972275,84.59831354,0.886689069,0,0,NA,0,-0.466012069,7/16/2018,7/22/2018,80.5,LabDiet 5008 3.47kcal/g,3.47,110,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,3.01E-240,9.068048217,0,0,NA,8.98E-241,2.703517481,11.18428966,-11.18428966,0,0,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3037_Y3,Mouse,Whole Body,Y3_1D,Full day,34.92962329,NA,NA,0.457767953,0.071009075,0.204293645,94.13004792,82.191605,0.86999108,0,0,NA,0,-0.386758878,7/16/2018,7/22/2018,161,LabDiet 5008 3.47kcal/g,3.47,110,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,11.43246105,32.89127687,0,0,NA,1.7042178,4.903047484,10.98643087,-9.282213072,0,0,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-AL-0110_Y2,Mouse,Whole Body,Y2_AL,Light,34.94468312,NA,NA,0.453862982,2.200289005,0.856011611,92.67684167,80.24592583,0.884185944,99.17361119,15.45733335,NA,123.5486112,1.746426023,4/16/2018,4/22/2018,78.5,LabDiet 5008 3.47kcal/g,3.47,55,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,AL,Gary A. Churchill,172.7226869,67.1969115,1213.400668,9698.565983,NA,52.80693612,20.54427868,10.89271157,41.91422455,370.9760004,2965.166669,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-AL-0110_Y2,Mouse,Whole Body,Y2_AL,Dark,34.94468312,NA,NA,0.542652306,2.071132945,0.989426332,112.4022292,90.46103979,0.809873472,121.5451389,10.97133335,NA,146.4826389,1.528480639,4/16/2018,4/22/2018,78.5,LabDiet 5008 3.47kcal/g,3.47,55,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,AL,Gary A. Churchill,162.5839362,77.6699671,861.2496677,11498.88716,NA,49.70719068,23.74623198,13.02365534,36.68353534,263.3120004,3515.583334,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-AL-0110_Y2,Mouse,Whole Body,Y2_AL,Full day,34.94468312,NA,NA,0.500381186,2.165306389,0.903078794,103.4618735,85.51016759,0.838048009,107.1347657,12.88006251,NA,131.0201824,1.664925203,4/16/2018,4/22/2018,157,LabDiet 5008 3.47kcal/g,3.47,55,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,AL,Gary A. Churchill,339.9531031,141.7833707,2022.169815,20570.16863,NA,51.96735334,21.67389106,12.00914846,39.95820487,309.1215002,3144.484378,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-AL-0006_Y2,Mouse,Whole Body,Y2_AL,Light,34.96579506,NA,NA,0.443300977,2.1461627,0.291608331,93.36050091,72.29956542,0.777638444,111.0075758,29.7905017,NA,133.439394,1.702861723,3/6/2017,3/12/2017,81,LabDiet 5008 3.47kcal/g,3.47,55,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,AL,Gary A. Churchill,173.8391787,23.62027478,2413.030638,10808.59091,NA,51.5079048,6.998599935,10.63922345,40.86868135,714.9720408,3202.545456,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-AL-0006_Y2,Mouse,Whole Body,Y2_AL,Dark,34.96579506,NA,NA,0.492300562,3.615224196,0.56236408,102.7227925,82.24501542,0.801702986,183.8388672,45.26759318,NA,225.6027561,3.122923634,3/6/2017,3/12/2017,81,LabDiet 5008 3.47kcal/g,3.47,55,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,AL,Gary A. Churchill,292.8331599,45.55149051,3666.675047,18273.82324,NA,86.7653807,13.49673793,11.81521349,74.95016722,1086.422236,5414.466146,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-AL-0006_Y2,Mouse,Whole Body,Y2_AL,Full day,34.96579506,NA,NA,0.470724132,2.677961879,0.446023478,98.48211625,78.09427245,0.792657589,147.1576085,37.08227435,NA,181.5187196,2.207237747,3/6/2017,3/12/2017,162,LabDiet 5008 3.47kcal/g,3.47,55,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,AL,Gary A. Churchill,433.8298244,72.25580341,6007.328445,29406.03258,NA,64.2710851,10.70456347,11.29737917,52.97370593,889.9745844,4356.44927,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3011_Y3,Mouse,Whole Body,Y3_1D,Light,34.96579813,NA,NA,0.471649618,1.20021239,0.290751064,98.5941875,75.1266,0.756575139,118.0416667,9.571833337,NA,125.7986111,0.728562772,3/26/2018,4/1/2018,80,LabDiet 5008 3.47kcal/g,3.47,110,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,96.01699123,23.26008514,765.746667,10063.88889,NA,28.80509736,6.978025542,11.31959083,17.48550653,229.7240001,3019.166666,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3011_Y3,Mouse,Whole Body,Y3_1D,Dark,34.96579813,NA,NA,0.617515503,2.593802688,0.826009943,127.7761771,101.539256,0.778420757,155.9307686,19.88082835,NA,169.4759076,1.976287185,3/26/2018,4/1/2018,80,LabDiet 5008 3.47kcal/g,3.47,110,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,207.5042151,66.08079542,1590.466268,13558.0726,NA,62.25126451,19.82423863,14.82037207,47.43089244,477.1398804,4067.421782,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3011_Y3,Mouse,Whole Body,Y3_1D,Full day,34.96579813,NA,NA,0.534059144,1.910492946,0.551459789,111.0935219,86.58625333,0.766402828,134.0104035,15.00637903,NA,145.2968619,1.376433802,3/26/2018,4/1/2018,160,LabDiet 5008 3.47kcal/g,3.47,110,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,305.6788714,88.23356623,2401.020644,23247.4979,NA,45.8518307,13.23503493,12.81741946,33.03441125,360.1530967,3487.124686,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-20-1014_Y2,Mouse,Whole Body,Y2_20,Light,34.96933642,NA,NA,0.436273979,0.099895517,0.509177915,90.76553333,71.30761083,0.760928771,42.5000001,6.092058264,NA,56.52758123,-0.336378462,3/13/2017,3/19/2017,81,LabDiet 5008 3.47kcal/g,3.47,56,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,20,Gary A. Churchill,8.091536863,41.24341112,493.4567194,4578.73408,NA,2.397492408,12.22026996,10.4705755,-8.073083088,146.2093983,1356.66195,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-20-1014_Y2,Mouse,Whole Body,Y2_20,Dark,34.96933642,NA,NA,0.629487597,0.609809977,0.979001348,130.6557333,103.5925729,0.785817899,108.7812505,16.14495045,NA,129.680556,-0.01967762,3/13/2017,3/19/2017,81,LabDiet 5008 3.47kcal/g,3.47,56,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,20,Gary A. Churchill,49.39460813,79.2991092,1307.740986,10504.12504,NA,14.63543945,23.49603236,15.10770233,-0.47226288,387.4788108,3112.333344,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-20-1014_Y2,Mouse,Whole Body,Y2_20,Full day,34.96933642,NA,NA,0.53705626,0.399144404,0.713943695,111.9419115,86.70270667,0.774845344,80.39583367,12.05516762,NA,99.05203225,-0.137911857,3/13/2017,3/19/2017,162,LabDiet 5008 3.47kcal/g,3.47,56,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,20,Gary A. Churchill,64.66139341,115.6588786,1952.937155,16046.42923,NA,9.579465696,17.13464868,12.88935024,-3.309884568,289.3240229,2377.248774,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-AL-0048_Y2,Mouse,Whole Body,Y2_AL,Light,34.97356698,NA,NA,0.375618674,0.21167,0.329270833,79.04427,58.26271458,0.745037938,78.72214774,2.7522121,NA,79.49992552,-0.163948673,6/26/2017,7/2/2017,81,LabDiet 5008 3.47kcal/g,3.47,55,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,AL,Gary A. Churchill,17.14527003,26.67093747,222.9291801,6439.493967,NA,5.08008,7.902499991,9.014848176,-3.934768152,66.0530904,1907.998212,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-AL-0048_Y2,Mouse,Whole Body,Y2_AL,Dark,34.97356698,NA,NA,0.475644646,3.44832884,0.71960458,97.97084562,79.33343875,0.816193924,135.9583335,27.67132249,NA,192.9305558,2.972684195,6/26/2017,7/2/2017,81,LabDiet 5008 3.47kcal/g,3.47,55,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,AL,Gary A. Churchill,279.3146361,58.28797096,2241.377122,15627.37502,NA,82.75989216,17.27050991,11.4154715,71.34442068,664.1117398,4630.333339,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-AL-0048_Y2,Mouse,Whole Body,Y2_AL,Full day,34.97356698,NA,NA,0.425814469,1.94156769,0.53046822,88.45160927,69.40411469,0.780201854,108.5815791,15.03473246,NA,137.9565791,1.515753221,6/26/2017,7/2/2017,162,LabDiet 5008 3.47kcal/g,3.47,55,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,AL,Gary A. Churchill,314.5339658,85.93585164,2435.626658,22348.96581,NA,46.59762456,12.73123728,10.21954726,36.3780773,360.833579,3310.957898,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-2D-4047_Y1,Mouse,Whole Body,Y1_2D,Light,34.9768679,NA,NA,0.459823062,1.42054571,0.854533009,95.3935875,74.52803583,0.780415597,87.04166683,16.81280383,NA,116.2986053,0.960722647,9/7/2016,9/13/2016,81,LabDiet 5008 3.47kcal/g,3.47,14,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,2D,Gary A. Churchill,115.0642025,69.21717376,1361.83711,9420.187027,NA,34.09309704,20.50879223,11.03575349,23.05734353,403.5072919,2791.166527,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-2D-4047_Y1,Mouse,Whole Body,Y1_2D,Dark,34.9768679,NA,NA,0.551653247,2.357512238,1.329564164,114.5398292,90.18533375,0.794802111,78.55208372,16.31428096,NA,119.6249995,1.805858991,9/7/2016,9/13/2016,81,LabDiet 5008 3.47kcal/g,3.47,14,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,2D,Gary A. Churchill,190.9584912,107.6946973,1321.456758,9689.624956,NA,56.58029371,31.90953994,13.23967793,43.34061578,391.542743,2870.999988,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-2D-4047_Y1,Mouse,Whole Body,Y1_2D,Full day,34.9768679,NA,NA,0.504496771,1.912456354,1.11132236,104.3420948,82.25398812,0.794813856,80.67361139,15.7962972,NA,118.4895665,1.407959583,9/7/2016,9/13/2016,162,LabDiet 5008 3.47kcal/g,3.47,14,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,2D,Gary A. Churchill,309.8179294,180.0342223,2559.000146,19195.30978,NA,45.8989525,26.67173664,12.1079225,33.79102999,379.1111328,2843.749596,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-2D-4003_Y2,Mouse,Whole Body,Y2_2D,Light,34.99346013,NA,NA,0.20731841,1.710299208,0.67991501,43.14212333,36.38535625,0.853693701,80.59722061,13.03994009,NA,103.3333255,1.502980799,4/3/2017,4/9/2017,79,LabDiet 5008 3.47kcal/g,3.47,59,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,2D,Gary A. Churchill,135.1136375,53.71328578,1030.155267,8163.332712,NA,41.04718099,16.31796024,4.97564184,36.07153918,312.9585622,2479.999812,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-2D-4003_Y2,Mouse,Whole Body,Y2_2D,Dark,34.99346013,NA,NA,0.259209017,2.891097645,0.706244457,53.24641125,46.91677792,0.870935927,93.18052023,14.24365682,NA,121.3194092,2.631888627,4/3/2017,4/9/2017,79,LabDiet 5008 3.47kcal/g,3.47,59,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,2D,Gary A. Churchill,228.3967139,55.79331209,1125.248889,9584.233325,NA,69.38634348,16.94986696,6.221016408,63.16532705,341.8477637,2911.665821,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-2D-4003_Y2,Mouse,Whole Body,Y2_2D,Full day,34.99346013,NA,NA,0.232550753,2.167957927,0.60198184,47.946525,41.24634635,0.849253891,88.45138486,13.14349107,NA,113.4045099,1.935407175,4/3/2017,4/9/2017,158,LabDiet 5008 3.47kcal/g,3.47,59,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,2D,Gary A. Churchill,342.5373525,95.11313071,2076.671588,17917.91257,NA,52.03099025,14.44756416,5.581218072,46.4497722,315.4437857,2721.708238,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3041_Y1,Mouse,Whole Body,Y1_1D,Light,35.00573611,NA,NA,0.464981847,1.4268112,0.143397803,95.92669167,77.3464,0.798813451,56.3819446,11.53500002,NA,78.61106378,0.961829353,8/31/2016,9/6/2016,81,LabDiet 5008 3.47kcal/g,3.47,13,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,115.5717072,11.61522201,934.3350015,6367.496166,NA,34.2434688,3.441547262,11.15956433,23.08390447,276.8400005,1886.665531,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3041_Y1,Mouse,Whole Body,Y1_1D,Dark,35.00573611,NA,NA,0.589730618,3.697318363,0.842688519,120.9948646,104.1136869,0.853303976,115.1562503,13.46664631,NA,162.253465,3.107587745,8/31/2016,9/6/2016,81,LabDiet 5008 3.47kcal/g,3.47,13,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,299.4827874,68.25777003,1090.798351,13142.53066,NA,88.73564071,20.22452445,14.15353483,74.58210588,323.1995114,3894.08316,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3041_Y1,Mouse,Whole Body,Y1_1D,Full day,35.00573611,NA,NA,0.527373319,2.433261026,0.512290436,108.2665594,91.04417749,0.828296837,87.36284752,12.61765772,NA,118.6319254,1.905887706,8/31/2016,9/6/2016,162,LabDiet 5008 3.47kcal/g,3.47,13,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,394.1882862,82.99105065,2044.06055,19218.37191,NA,58.39826462,12.29497047,12.65695966,45.74130494,302.8237853,2847.16621,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3165_Y2,Mouse,Whole Body,Y2_1D,Light,35.00814151,NA,NA,0.433712021,0.591418126,0.140038162,91.81619167,67.72054667,0.753233632,35.62500005,6.765416621,NA,44.29166673,0.157706105,11/5/2018,11/11/2018,79.5,LabDiet 5008 3.47kcal/g,3.47,58,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,47.017741,11.13303385,537.8506214,3521.187505,NA,14.19403502,3.360915879,10.4090885,3.78494652,162.3699989,1063.000002,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3165_Y2,Mouse,Whole Body,Y2_1D,Dark,35.00814151,NA,NA,0.53775567,3.532117291,1.258491247,110.4112563,96.45410938,0.855747417,136.1180557,24.56041668,NA,188.7708335,2.994361621,11/5/2018,11/11/2018,79.5,LabDiet 5008 3.47kcal/g,3.47,58,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,280.8033246,100.0500541,1952.553126,15007.28126,NA,84.77081498,30.20378992,12.90613608,71.8646789,589.4500003,4530.500004,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3165_Y2,Mouse,Whole Body,Y2_1D,Full day,35.00814151,NA,NA,0.475461019,2.080873484,0.726190627,98.72293146,80.55394406,0.800113312,87.60069456,15.95437501,NA,117.1666668,1.605412465,11/5/2018,11/11/2018,159,LabDiet 5008 3.47kcal/g,3.47,58,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,330.858884,115.4643097,2536.745626,18629.50002,NA,49.94096362,17.42857505,11.41106446,38.52989916,382.9050002,2812.000003,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3077_Y2,Mouse,Whole Body,Y2_1D,Light,35.07798354,NA,NA,0.431395333,2.97059247,0.401741655,88.34671875,73.39591846,0.849149462,67.23611121,10.10769233,NA,84.75,2.539197136,11/6/2017,11/12/2017,80.5,LabDiet 5008 3.47kcal/g,3.47,58,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,239.1326938,32.34020321,813.669233,6822.375,NA,71.29421928,9.641799715,10.35348799,60.94073126,242.5846159,2034,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3077_Y2,Mouse,Whole Body,Y2_1D,Dark,35.07798354,NA,NA,0.465992233,2.225885807,0.680210679,94.32940542,85.20806771,0.890045778,92.1562498,10.83335418,NA,114.4236109,1.759893575,11/6/2017,11/12/2017,80.5,LabDiet 5008 3.47kcal/g,3.47,58,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,179.1838075,54.75695963,872.0850115,9211.10068,NA,53.42125937,16.32505629,11.18381359,42.2374458,260.0005003,2746.166662,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-1D-3077_Y2,Mouse,Whole Body,Y2_1D,Full day,35.07798354,NA,NA,0.453595972,2.91300223,0.578910379,91.47894219,81.64142604,0.874613352,79.52604158,13.03415776,NA,101.1961805,2.459406258,11/6/2017,11/12/2017,161,LabDiet 5008 3.47kcal/g,3.47,58,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,1D,Gary A. Churchill,468.993359,93.20457096,2098.4994,16292.58506,NA,69.91205352,13.89384909,10.88630333,59.02575019,312.8197862,2428.708332,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-2D-4034_Y3,Mouse,Whole Body,Y3_2D,Light,35.08047374,NA,NA,0.408967698,1.353300002,0.33579778,84.74034465,76.06140194,0.831047194,108.1875002,19.40375003,NA,134.3125002,0.944332304,7/24/2018,7/29/2018,69.5,LabDiet 5008 3.47kcal/g,3.47,111,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,2D,Gary A. Churchill,94.05435012,23.3379457,1348.560627,9334.718763,NA,32.47920005,8.059146717,9.815224752,22.6639753,465.6900007,3223.500005,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-2D-4034_Y3,Mouse,Whole Body,Y3_2D,Dark,35.08047374,NA,NA,0.495149431,6.368919886,1.175294183,99.73902917,95.61669583,0.955070639,189.3472224,29.18666671,NA,249.3958336,5.873770455,7/24/2018,7/29/2018,69.5,LabDiet 5008 3.47kcal/g,3.47,111,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,2D,Gary A. Churchill,442.6399321,81.6829457,2028.473337,17333.01044,NA,152.8540773,28.20706039,11.88358634,140.9704909,700.480001,5985.500006,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
churchill_2024,DO-2D-4034_Y3,Mouse,Whole Body,Y3_2D,Full day,35.08047374,NA,NA,0.455901118,2.952256189,0.742220132,92.28910427,87.12050727,0.934172665,135.0190974,25.55696752,NA,165.428818,2.496355071,7/24/2018,7/29/2018,139,LabDiet 5008 3.47kcal/g,3.47,111,NA,DO,female,25,0,Sable Systems: Promethion,39385029,The Jackson Laboratory,2D,Gary A. Churchill,410.3636103,103.1685983,3552.418486,22994.6057,NA,70.85414854,17.81328316,10.94162683,59.9125217,613.3672205,3970.291632,NA,NA,Weir,Nestlets; biotubes; gnawing blocks
