"","experiment_id","subject.id","species","tissue","Group","Time.of.day","Total.Mass","Lean.Mass","Fat.Mass","Energy.Expenditure..kcal.hr.","Food.Intake..kcal.hr.","Oxygen.Consumption..ml.hr.","Carbon.Dioxide.Production..ml.hr.","Respiratory.Exchange.Ratio","Locomotor.Activity..beam.breaks.hr.","Pedestrian.Locomotion..m.hr.","Body.Temperature..C.","Distance.in.Cage..m.hr.","Water.Intake..kcal.hr.","Energy.Balance..kcal.hr.","exp_time_start","exp_time_end","duration_hr","diet_names","dietCal","age","strain","genetic_background","sex","temperature","quality_score","system","pmid","location","treatment","investigator","Subject.ID","Total.Food..kcal.","Total.Drink..ml.","Pedestrian.Locomotion..m.","Distance.in.Cage.Locomotion..m.","litter","bedding","ee_calc","enrich"
"235","CalR000181","2_17","Mouse","Whole Body","Cre","Dark",26.130349699601,NA,NA,0.0753252951144255,1.16186347916667,182.294205781084,168.537212263549,0.923065545164718,138.71307120085,17.5760375,-1,26.2978083333333,0.168176916666667,1.08653818405224,"2024-09-26T19:47:00Z","2024-09-30T08:47:00Z",85,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","male",4,0,"Sable Systems: Promethion",NA,"BIDMC","temperature change","Deepti_Ramachandran","2_17",56.2787406,8.025468,330.548,517.1473,8,"Corncob","Weir","Igloo (Plastic)"
"236","CalR000181","2_18","Mouse","Whole Body","control","Dark",31.8801032832668,NA,NA,0.0749362261971275,1.26190815666667,182.340914856536,163.254147353879,0.893593129436769,122.720510095643,12.9636510416667,-1,21.1934183333333,0.0690051041666667,1.18697193046954,"2024-09-26T19:47:00Z","2024-09-30T08:47:00Z",85,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","male",4,0,"Sable Systems: Promethion",NA,"BIDMC","temperature change","Deepti_Ramachandran","2_18",60.01744192,3.27233,251.70471,421.53207,8,"Corncob","Weir","Igloo (Plastic)"
"237","CalR000181","2_19","Mouse","Whole Body","Cre","Dark",33.8216228772589,NA,NA,0.0786473811837121,1.22149474,189.024447545165,180.693048204038,0.954643786928799,123.131774707758,6.20023333333333,-1,13.7987729166667,0.225395458333333,1.14284735881629,"2024-09-26T19:47:00Z","2024-09-30T08:47:00Z",85,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","male",4,0,"Sable Systems: Promethion",NA,"BIDMC","temperature change","Deepti_Ramachandran","2_19",58.28728548,10.680082,110.9551,272.5856,8,"Corncob","Weir","Igloo (Plastic)"
"238","CalR000200","1_1","Mouse","Whole Body","Control","Light",39.6,25.345,13.765,0.0446499847569444,0.0311992166666663,110.48296325,90.76532625,0.820291123333333,92.3083333333333,11.4799666666667,-1,15.701225,0.0786115833333333,-0.0134507680902781,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_1",0.374390599999996,0.943339,137.7596,188.4147,8,"Corncob","Weir","Igloo (Plastic)"
"239","CalR000200","1_10","Mouse","Whole Body","Cre","Light",38.8,24.225,14.2,0.0494885240625,0.0363918499999997,123.7093055,96.13373875,0.777204585833333,104.266666666667,8.50464166666667,-1,13.3619583333333,0.09016475,-0.0130966740625003,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_10",0.436702199999997,1.081977,102.0557,160.3435,8,"Corncob","Weir","Igloo (Plastic)"
"240","CalR000200","1_11","Mouse","Whole Body","Cre","Light",40.55,24.05,16.16,0.0483913690625,0.5015758175,120.56543425,95.432238,0.790417011666667,97.8291666666667,8.87345333333333,-1,13.9670141666667,0.0841983333333334,0.4531844484375,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_11",6.01890981,1.01038,106.48144,167.60417,8,"Corncob","Weir","Igloo (Plastic)"
"241","CalR000200","1_12","Mouse","Whole Body","Control","Light",43.05,25.845,16.76,0.0457361639583333,0.429433815833333,114.0297215,89.91214925,0.786622842083333,85.9458333333333,8.13903916666667,-1,12.7505833333333,0.07907175,0.383697651875,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_12",5.15320579,0.948861,97.66847,153.007,8,"Corncob","Weir","Igloo (Plastic)"
"242","CalR000200","1_13","Mouse","Whole Body","Control","Light",34.25,26.02,8.37,0.0483255793402778,0.539591016666667,120.52543075,94.860961975,0.786518839166667,106.620833333333,11.9506158333333,-1,17.8258416666667,0.0820504166666667,0.491265437326389,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_13",6.4750922,0.984605,143.40739,213.9101,8,"Corncob","Weir","Igloo (Plastic)"
"243","CalR000200","1_14","Mouse","Whole Body","Cre","Light",35.85,23.945,11.285,0.0460215091319444,0.488269911666666,114.930003,89.8001435,0.780619931666667,104.354166666667,9.41488416666667,-1,13.5663383333333,0.08887575,0.442248402534722,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_14",5.85923894,1.066509,112.97861,162.79606,8,"Corncob","Weir","Igloo (Plastic)"
"244","CalR000200","1_15","Mouse","Whole Body","Cre","Light",29.85,21.62,7.91,0.0393076212152778,0.530818679166667,98.32793725,76.11306445,0.772459029166667,94.525,11.2883,-1,15.7747333333333,0.160491833333333,0.491511057951389,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_15",6.36982415,1.925902,135.4596,189.2968,8,"Corncob","Weir","Igloo (Plastic)"
"245","CalR000200","1_16","Mouse","Whole Body","Control","Light",38.3,26.09,12.135,0.0398680227083333,0.09124273,99.7123965,77.260141,0.772677597083333,42.4333333333333,9.25035583333333,-1,13.230075,0.0660744166666666,0.0513747072916666,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_16",1.09491276,0.792893,111.00427,158.7609,8,"Corncob","Weir","Igloo (Plastic)"
"246","CalR000200","1_2","Mouse","Whole Body","Cre","Light",34.75,23.71,10.58,0.0404521194791667,1.0811127725,100.30930925,81.4705735,0.810952699583333,52.4708333333333,13.0358075,-1,16.4775333333333,0.100591416666667,1.04066065302083,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_2",12.97335327,1.207097,156.42969,197.7304,8,"Corncob","Weir","Igloo (Plastic)"
"247","CalR000200","1_3","Mouse","Whole Body","Cre","Light",30,22.365,7.51,0.0360331480555555,0.297906931666667,90.27429,69.28281995,0.766924315833333,86.1208333333333,10.0467616666667,-1,14.4942083333333,0.0602855000000001,0.261873783611111,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_3",3.57488318,0.723426000000001,120.56114,173.9305,8,"Corncob","Weir","Igloo (Plastic)"
"248","CalR000200","1_4","Mouse","Whole Body","Control","Light",41.75,25.02,16.17,0.0413113198958333,0.2733309275,102.68341725,82.33316875,0.800028352083333,59.2416666666667,10.2421033333333,-1,13.9752166666667,0.0754701666666667,0.232019607604167,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_4",3.27997113,0.905642,122.90524,167.7026,8,"Corncob","Weir","Igloo (Plastic)"
"249","CalR000200","1_5","Mouse","Whole Body","Control","Light",34.05,24.345,9.07,0.035010120625,0.45235304,86.7621955,70.697686025,0.813408979583333,120.408333333333,9.5761825,-1,14.3293416666667,0.0988055,0.417342919375,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_5",5.42823648,1.185666,114.91419,171.9521,8,"Corncob","Weir","Igloo (Plastic)"
"250","CalR000200","1_6","Mouse","Whole Body","Cre","Light",35.95,24.13,11.25,0.0392547893055556,0.4325902075,97.505343425,78.470980875,0.803276189166667,112.8,12.0185208333333,-1,17.1496025,0.0448180833333333,0.393335418194445,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_6",5.19108249,0.537817,144.22225,205.79523,8,"Corncob","Weir","Igloo (Plastic)"
"251","CalR000200","1_7","Mouse","Whole Body","Cre","Light",36.95,24.165,12.285,0.0382049478472222,0.607324924166667,95.180179,75.365540175,0.791570580416667,125.8,10.4150875,-1,15.4386416666667,0.111725833333333,0.569119976319445,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_7",7.28789909,1.34071,124.98105,185.2637,8,"Corncob","Weir","Igloo (Plastic)"
"252","CalR000200","1_8","Mouse","Whole Body","Control","Light",35.65,23.465,11.7,0.0414249055208333,0.525188405833333,103.0508015,82.256472275,0.79744982375,119.795833333333,11.8481558333333,-1,17.3609833333333,0.0739645833333333,0.4837635003125,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_8",6.30226087,0.887575,142.17787,208.3318,8,"Corncob","Weir","Igloo (Plastic)"
"253","CalR000200","1_9","Mouse","Whole Body","Control","Light",39.95,25.4,14.11,0.0419631228472222,0.778247223333333,104.41168025,83.246864575,0.796611041666667,90.0625,11.3521916666667,-1,16.4391333333333,0.04594675,0.736284100486111,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_9",9.33896668,0.551361,136.2263,197.2696,8,"Corncob","Weir","Igloo (Plastic)"
"254","CalR000200","2_17","Mouse","Whole Body","Control","Light",36.65,24.88,11.775,0.0391653228125,0.422046904166667,96.416808,81.37906075,0.843516764166667,58.7166666666667,8.48629166666667,-1,11.4510916666667,0.110671083333333,0.382881581354167,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","2_17",5.06456285,1.328053,101.8355,137.4131,8,"Corncob","Weir","Igloo (Plastic)"
"255","CalR000200","2_18","Mouse","Whole Body","Cre","Light",27.7,21.48,5.875,0.0375543799652778,0.462590255833334,92.387017,78.2597865,0.84635042375,24.3958333333333,12.53785,-1,15.3406,0.0887209166666667,0.425035875868056,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","2_18",5.55108307,1.064651,150.4542,184.0872,8,"Corncob","Weir","Igloo (Plastic)"
"256","CalR000200","2_19","Mouse","Whole Body","Control","Light",34.35,26.71,6.76,0.0459913152777778,0.3986157975,113.46540175,94.691357675,0.835015122083333,121.333333333333,13.6319591666667,-1,19.0732,0.117763833333333,0.352624482222222,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","2_19",4.78338957,1.413166,163.58351,228.8784,8,"Corncob","Weir","Igloo (Plastic)"
"257","CalR000200","1_1","Mouse","Whole Body","Control","Full day",39.6,25.345,13.765,0.0254089639938447,2.07748674020833,123.567004628571,100.605025714286,0.814250295428571,124.61,6.65177291666667,-1,9.016825,0.0949218895833333,2.05207777621449,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_1",99.71936353,4.5562507,210.6984,295.3772,8,"Corncob","Weir","Igloo (Plastic)"
"258","CalR000200","1_10","Mouse","Whole Body","Cre","Full day",38.8,24.225,14.2,0.0267421613719224,1.84657053125,131.3983788,102.076240971429,0.776723029857143,133.728571428571,5.15060208333333,-1,7.8679875,0.0955846458333334,1.81982836987808,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_10",88.6353855,4.588063,184.615,284.6406,8,"Corncob","Weir","Igloo (Plastic)"
"259","CalR000200","1_11","Mouse","Whole Body","Cre","Full day",40.55,24.05,16.16,0.0265150866173453,0.500605433291667,130.787662114286,102.683423657143,0.784223345714286,135.115714285714,5.07854333333333,-1,7.96070291666667,0.11945708125,0.474090346674321,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_11",24.029060798,5.7339399,166.49894,267.99957,8,"Corncob","Weir","Igloo (Plastic)"
"260","CalR000200","1_12","Mouse","Whole Body","Control","Full day",43.05,25.845,16.76,0.0252415440546086,0.598799410416667,124.093601914286,97.4670632571429,0.783469041714286,122.511428571429,4.72252375,-1,7.3645625,0.138519875,0.573557866362058,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_12",28.7423717,6.648954,158.61957,252.6123,8,"Corncob","Weir","Igloo (Plastic)"
"261","CalR000200","1_13","Mouse","Whole Body","Control","Full day",34.25,26.02,8.37,0.0280317451195549,0.582571997083333,136.657399285714,106.95406842,0.782727838428571,162.618571428571,7.64542458333333,-1,11.0838666666667,0.12816635,0.554540251963778,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_13",27.96345586,6.1519848,256.88719,377.8046,8,"Corncob","Weir","Igloo (Plastic)"
"262","CalR000200","1_14","Mouse","Whole Body","Cre","Full day",35.85,23.945,11.285,0.0255357767203283,0.432088593041667,126.815105571429,97.9132944,0.77164259,131.882857142857,6.14497125,-1,8.55115666666667,0.133154041666667,0.406552816321338,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_14",20.740252466,6.391394,202.64351,288.22276,8,"Corncob","Weir","Igloo (Plastic)"
"263","CalR000200","1_15","Mouse","Whole Body","Cre","Full day",29.85,21.62,7.91,0.0223604047190657,0.416550679791667,110.954897571429,84.54348744,0.761061617571429,139.745714285714,8.34717083333333,-1,10.9511395833333,0.179922895833333,0.394190275072601,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_15",19.99443263,8.636299,309.5164,403.3364,8,"Corncob","Weir","Igloo (Plastic)"
"264","CalR000200","1_16","Mouse","Whole Body","Control","Full day",38.3,26.09,12.135,0.0229075158313605,0.9540978894375,113.8341168,88.1977772485714,0.772327125714286,102.544285714286,5.83807166666667,-1,8.2221875,0.132237860416667,0.931190373606139,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_16",45.796698693,6.3474173,193.98067,272.144,8,"Corncob","Weir","Igloo (Plastic)"
"265","CalR000200","1_2","Mouse","Whole Body","Cre","Full day",34.75,23.71,10.58,0.0226831465084438,0.948671641875,111.180776228571,89.3415444857143,0.803174216571429,99.6957142857143,7.99440375,-1,9.95132083333333,0.131765333333333,0.925988495366556,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_2",45.53623881,6.324736,258.88949,324.7633,8,"Corncob","Weir","Igloo (Plastic)"
"266","CalR000200","1_3","Mouse","Whole Body","Cre","Full day",30,22.365,7.51,0.0214105843118687,0.540710396020833,104.903806542857,81.5212236685714,0.775487444285714,131.931428571429,6.29097041666667,-1,8.86933541666667,0.150032541666667,0.519299811708965,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_3",25.954099009,7.201562,201.50614,289.3869,8,"Corncob","Weir","Igloo (Plastic)"
"267","CalR000200","1_4","Mouse","Whole Body","Control","Full day",41.75,25.02,16.17,0.0230457492451862,0.664435533125,113.350043228571,90.4280171228571,0.796751263571429,113.255714285714,6.58883291666667,-1,8.91045,0.135463791666667,0.641389783879814,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_4",31.89290559,6.502262,231.00334,313.5751,8,"Corncob","Weir","Igloo (Plastic)"
"268","CalR000200","1_5","Mouse","Whole Body","Control","Full day",34.05,24.345,9.07,0.0190406948192866,0.531316993958333,93.7750048285714,76.0646734971429,0.8106182,134.678571428571,5.04388083333333,-1,7.61461875,0.1192594375,0.512276299139047,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_5",25.50321571,5.724453,177.90059,272.7544,8,"Corncob","Weir","Igloo (Plastic)"
"269","CalR000200","1_6","Mouse","Whole Body","Cre","Full day",35.95,24.13,11.25,0.0217614011115057,0.41395442825,107.484782991429,85.7759265942857,0.797907675571429,156.6,7.4777,-1,10.4123283333333,0.119468675,0.392193027138494,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_6",19.869812556,5.7344964,253.92085,358.86783,8,"Corncob","Weir","Igloo (Plastic)"
"270","CalR000200","1_7","Mouse","Whole Body","Cre","Full day",36.95,24.165,12.285,0.0217065660866477,0.6410990965,107.164478142857,83.9492277342857,0.783461331428571,158.43,6.51206041666667,-1,9.38089583333333,0.116091479166667,0.619392530413352,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_7",30.772756632,5.572391,233.08755,338.4219,8,"Corncob","Weir","Igloo (Plastic)"
"271","CalR000200","1_8","Mouse","Whole Body","Control","Full day",35.65,23.465,11.7,0.0221984788099748,0.564020055416667,109.751862257143,85.9893415885714,0.782758989142857,158.108571428571,6.88673833333333,-1,9.94071458333333,0.0861726520833334,0.541821576606692,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_8",27.07296266,4.1362873,230.03087,340.2545,8,"Corncob","Weir","Igloo (Plastic)"
"272","CalR000200","1_9","Mouse","Whole Body","Control","Full day",39.95,25.4,14.11,0.0224530082836174,0.477227479479167,111.97689024,87.9078624942857,0.785186233142857,124.698571428571,7.30573125,-1,10.3019083333333,0.103396583333333,0.454774471195549,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_9",22.906919015,4.963036,270.6515,381.1888,8,"Corncob","Weir","Igloo (Plastic)"
"273","CalR000200","2_17","Mouse","Whole Body","Control","Full day",36.65,24.88,11.775,0.0219252587030461,0.458385026041667,107.446735371429,89.8192949142857,0.835956174142857,122.885714285714,6.04583333333333,-1,8.03713333333333,0.1448433125,0.436459767338621,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","2_17",22.00248125,6.952479,223.7655,295.8905,8,"Corncob","Weir","Igloo (Plastic)"
"274","CalR000200","2_18","Mouse","Whole Body","Cre","Full day",27.7,21.48,5.875,0.021790104840988,0.484791693958333,106.049918914286,88.6860378857143,0.836225801,87.8428571428571,9.03275,-1,10.7701166666667,0.131811020833333,0.463001589117345,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","2_18",23.27000131,6.326929,305.3551,361.284,8,"Corncob","Weir","Igloo (Plastic)"
"275","CalR000200","2_19","Mouse","Whole Body","Control","Full day",34.35,26.71,6.76,0.0250764125512942,0.559808747291667,123.649145657143,102.992273785714,0.832831431571429,150.721428571429,8.42803375,-1,11.3304520833333,0.127513827083333,0.534732334740372,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","2_19",26.87081987,6.1206637,320.90061,424.2675,8,"Corncob","Weir","Igloo (Plastic)"
"276","CalR000200","1_1","Mouse","Whole Body","Control","Dark",39.6,25.345,13.765,0.0526041619113005,4.13937387208333,130.393461,105.738781956522,0.811098559130435,141.463043478261,13.3035458333333,-1,18.03365,0.1505379875,4.08676971017203,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_1",99.34497293,3.6129117,210.6984,295.3772,8,"Corncob","Weir","Igloo (Plastic)"
"277","CalR000200","1_10","Mouse","Whole Body","Cre","Dark",38.8,24.225,14.2,0.054239885842803,3.6749451375,135.410069217391,105.176676913043,0.77647178326087,149.1,10.3012041666667,-1,15.735975,0.146086916666667,3.6207052516572,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_10",88.1986833,3.506086,184.615,284.6406,8,"Corncob","Weir","Igloo (Plastic)"
"278","CalR000200","1_11","Mouse","Whole Body","Cre","Dark",40.55,24.05,16.16,0.0545239303093434,0.750422957833333,136.120998391304,106.466650956522,0.780991867826087,154.569565217391,10.1570866666667,-1,15.9214058333333,0.196814995833333,0.69589902752399,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_11",18.010150988,4.7235599,166.49894,267.99957,8,"Corncob","Weir","Igloo (Plastic)"
"279","CalR000200","1_12","Mouse","Whole Body","Control","Dark",43.05,25.845,16.76,0.0518530373453283,0.982881912916667,129.344322130435,101.408757521739,0.781823580652174,141.589130434783,9.4450475,-1,14.729125,0.237503875,0.931028875571339,"2025-04-01T19:33:19Z","2025-04-03T06:33:19Z",35,"ResearchDiet 60 kcal% Fat 5.21kcal/g",5.21,10,"GDF3 KO","C57Bl/6","male",23,0,"Sable Systems: Promethion",NA,"BIDMC","none","Prasad_Kotikalapudi","1_12",23.58916591,5.700093,158.61957,252.6123,8,"Corncob","Weir","Igloo (Plastic)"
